78||1:05:13 PM||Крок анімації||11:05:13
79||1:05:13 PM||Крок анімації||11:05:13
80||1:05:13 PM||Крок анімації||11:05:13
81||1:05:13 PM||Крок анімації||11:05:13
82||1:05:13 PM||Крок анімації||11:05:13
83||1:05:13 PM||Крок анімації||11:05:13
84||1:05:13 PM||Крок анімації||11:05:13
85||1:05:13 PM||Крок анімації||11:05:13
86||1:05:13 PM||Крок анімації||11:05:13
87||1:05:13 PM||Крок анімації||11:05:13
88||1:05:13 PM||Крок анімації||11:05:13
89||1:05:13 PM||Крок анімації||11:05:13
90||1:05:13 PM||Крок анімації||11:05:13
91||1:05:13 PM||Крок анімації||11:05:13
92||1:05:13 PM||Крок анімації||11:05:13
93||1:05:13 PM||Крок анімації||11:05:13
94||1:05:13 PM||Крок анімації||11:05:13
95||1:05:13 PM||Крок анімації||11:05:13
96||1:05:13 PM||Крок анімації||11:05:13
97||1:05:13 PM||Крок анімації||11:05:13
98||1:05:13 PM||Крок анімації||11:05:13
99||1:05:14 PM||Крок анімації||11:05:14
100||1:05:14 PM||Крок анімації||11:05:14
101||1:05:14 PM||Крок анімації||11:05:14
102||1:05:14 PM||Крок анімації||11:05:14
103||1:05:14 PM||Крок анімації||11:05:14
104||1:05:14 PM||Крок анімації||11:05:14
105||1:05:14 PM||Крок анімації||11:05:14
106||1:05:14 PM||Крок анімації||11:05:14
107||1:05:14 PM||Крок анімації||11:05:14
108||1:05:14 PM||Крок анімації||11:05:14
109||1:05:14 PM||Крок анімації||11:05:14
110||1:05:14 PM||Крок анімації||11:05:14
111||1:05:14 PM||Крок анімації||11:05:14
112||1:05:14 PM||Крок анімації||11:05:14
113||1:05:14 PM||Крок анімації||11:05:14
114||1:05:14 PM||Крок анімації||11:05:14
115||1:05:14 PM||Крок анімації||11:05:14
116||1:05:14 PM||Крок анімації||11:05:14
117||1:05:14 PM||Крок анімації||11:05:14
118||1:05:14 PM||Крок анімації||11:05:14
119||1:05:14 PM||Крок анімації||11:05:14
120||1:05:14 PM||Крок анімації||11:05:14
121||1:05:14 PM||Крок анімації||11:05:14
122||1:05:14 PM||Крок анімації||11:05:14
123||1:05:14 PM||Крок анімації||11:05:14
124||1:05:14 PM||Крок анімації||11:05:14
125||1:05:14 PM||Крок анімації||11:05:14
126||1:05:14 PM||Крок анімації||11:05:14
127||1:05:14 PM||Крок анімації||11:05:14
128||1:05:14 PM||Крок анімації||11:05:14
129||1:05:14 PM||Крок анімації||11:05:14
130||1:05:14 PM||Крок анімації||11:05:14
131||1:05:14 PM||Крок анімації||11:05:14
132||1:05:14 PM||Крок анімації||11:05:14
133||1:05:14 PM||Крок анімації||11:05:14
134||1:05:14 PM||Крок анімації||11:05:14
135||1:05:14 PM||Крок анімації||11:05:14
136||1:05:14 PM||Крок анімації||11:05:14
137||1:05:14 PM||Крок анімації||11:05:14
138||1:05:14 PM||Крок анімації||11:05:14
139||1:05:14 PM||Крок анімації||11:05:14
140||1:05:14 PM||Крок анімації||11:05:14
141||1:05:14 PM||Крок анімації||11:05:14
142||1:05:14 PM||Крок анімації||11:05:14
143||1:05:14 PM||Крок анімації||11:05:14
144||1:05:14 PM||Малий квадрат торкнувся нижньої стінки||11:05:14
145||1:05:14 PM||Крок анімації||11:05:14
146||1:05:15 PM||Крок анімації||11:05:15
147||1:05:15 PM||Крок анімації||11:05:15
148||1:05:15 PM||Крок анімації||11:05:15
149||1:05:15 PM||Крок анімації||11:05:15
150||1:05:15 PM||Крок анімації||11:05:15
151||1:05:15 PM||Крок анімації||11:05:15
152||1:05:15 PM||Крок анімації||11:05:15
153||1:05:15 PM||Крок анімації||11:05:15
154||1:05:15 PM||Крок анімації||11:05:15
155||1:05:15 PM||Крок анімації||11:05:15
156||1:05:15 PM||Крок анімації||11:05:15
157||1:05:15 PM||Крок анімації||11:05:15
158||1:05:15 PM||Крок анімації||11:05:15
159||1:05:15 PM||Крок анімації||11:05:15
160||1:05:15 PM||Крок анімації||11:05:15
161||1:05:15 PM||Крок анімації||11:05:15
162||1:05:15 PM||Крок анімації||11:05:15
163||1:05:15 PM||Крок анімації||11:05:15
164||1:05:15 PM||Крок анімації||11:05:15
165||1:05:15 PM||Крок анімації||11:05:15
166||1:05:15 PM||Крок анімації||11:05:15
167||1:05:15 PM||Крок анімації||11:05:15
168||1:05:15 PM||Крок анімації||11:05:15
169||1:05:15 PM||Крок анімації||11:05:15
170||1:05:15 PM||Крок анімації||11:05:15
171||1:05:15 PM||Крок анімації||11:05:15
172||1:05:15 PM||Крок анімації||11:05:15
173||1:05:15 PM||Крок анімації||11:05:15
174||1:05:15 PM||Крок анімації||11:05:15
175||1:05:15 PM||Крок анімації||11:05:15
176||1:05:15 PM||Крок анімації||11:05:15
177||1:05:15 PM||Крок анімації||11:05:15
178||1:05:15 PM||Крок анімації||11:05:15
179||1:05:15 PM||Крок анімації||11:05:15
180||1:05:15 PM||Крок анімації||11:05:15
181||1:05:15 PM||Крок анімації||11:05:15
182||1:05:15 PM||Крок анімації||11:05:15
183||1:05:15 PM||Крок анімації||11:05:15
184||1:05:15 PM||Крок анімації||11:05:15
185||1:05:15 PM||Крок анімації||11:05:15
186||1:05:15 PM||Крок анімації||11:05:15
187||1:05:15 PM||Крок анімації||11:05:15
188||1:05:15 PM||Крок анімації||11:05:15
189||1:05:15 PM||Крок анімації||11:05:15
190||1:05:15 PM||Крок анімації||11:05:15
191||1:05:15 PM||Крок анімації||11:05:15
192||1:05:15 PM||Крок анімації||11:05:15
193||1:05:15 PM||Крок анімації||11:05:15
194||1:05:15 PM||Крок анімації||11:05:15
195||1:05:15 PM||Крок анімації||11:05:15
196||1:05:16 PM||Крок анімації||11:05:16
197||1:05:16 PM||Крок анімації||11:05:16
198||1:05:16 PM||Крок анімації||11:05:16
199||1:05:16 PM||Крок анімації||11:05:16
200||1:05:16 PM||Крок анімації||11:05:16
201||1:05:16 PM||Крок анімації||11:05:16
202||1:05:16 PM||Крок анімації||11:05:16
203||1:05:16 PM||Крок анімації||11:05:16
204||1:05:16 PM||Крок анімації||11:05:16
205||1:05:16 PM||Крок анімації||11:05:16
206||1:05:16 PM||Крок анімації||11:05:16
207||1:05:16 PM||Крок анімації||11:05:16
208||1:05:16 PM||Крок анімації||11:05:16
209||1:05:16 PM||Крок анімації||11:05:16
210||1:05:16 PM||Крок анімації||11:05:16
211||1:05:16 PM||Крок анімації||11:05:16
212||1:05:16 PM||Крок анімації||11:05:16
213||1:05:16 PM||Крок анімації||11:05:16
214||1:05:16 PM||Крок анімації||11:05:16
215||1:05:16 PM||Крок анімації||11:05:16
216||1:05:16 PM||Крок анімації||11:05:16
217||1:05:16 PM||Крок анімації||11:05:16
218||1:05:16 PM||Крок анімації||11:05:16
219||1:05:16 PM||Крок анімації||11:05:16
220||1:05:16 PM||Крок анімації||11:05:16
221||1:05:16 PM||Крок анімації||11:05:16
222||1:05:16 PM||Крок анімації||11:05:16
223||1:05:16 PM||Крок анімації||11:05:16
224||1:05:16 PM||Крок анімації||11:05:16
225||1:05:16 PM||Крок анімації||11:05:16
226||1:05:16 PM||Крок анімації||11:05:16
227||1:05:16 PM||Крок анімації||11:05:16
228||1:05:16 PM||Крок анімації||11:05:16
229||1:05:16 PM||Крок анімації||11:05:16
230||1:05:16 PM||Крок анімації||11:05:16
231||1:05:16 PM||Крок анімації||11:05:16
232||1:05:16 PM||Крок анімації||11:05:16
233||1:05:16 PM||Крок анімації||11:05:16
234||1:05:16 PM||Крок анімації||11:05:16
235||1:05:16 PM||Крок анімації||11:05:16
236||1:05:16 PM||Крок анімації||11:05:16
237||1:05:16 PM||Крок анімації||11:05:16
238||1:05:16 PM||Крок анімації||11:05:16
239||1:05:16 PM||Крок анімації||11:05:16
240||1:05:16 PM||Крок анімації||11:05:16
241||1:05:16 PM||Крок анімації||11:05:16
242||1:05:16 PM||Крок анімації||11:05:16
243||1:05:16 PM||Крок анімації||11:05:16
244||1:05:16 PM||Крок анімації||11:05:16
245||1:05:16 PM||Крок анімації||11:05:16
246||1:05:17 PM||Крок анімації||11:05:17
247||1:05:17 PM||Крок анімації||11:05:17
248||1:05:17 PM||Крок анімації||11:05:17
249||1:05:17 PM||Крок анімації||11:05:17
250||1:05:17 PM||Крок анімації||11:05:17
251||1:05:17 PM||Крок анімації||11:05:17
252||1:05:17 PM||Крок анімації||11:05:17
253||1:05:17 PM||Крок анімації||11:05:17
254||1:05:17 PM||Крок анімації||11:05:17
255||1:05:17 PM||Крок анімації||11:05:17
256||1:05:17 PM||Крок анімації||11:05:17
257||1:05:17 PM||Крок анімації||11:05:17
258||1:05:17 PM||Крок анімації||11:05:17
259||1:05:17 PM||Крок анімації||11:05:17
260||1:05:17 PM||Крок анімації||11:05:17
261||1:05:17 PM||Крок анімації||11:05:17
262||1:05:17 PM||Крок анімації||11:05:17
263||1:05:17 PM||Крок анімації||11:05:17
264||1:05:17 PM||Крок анімації||11:05:17
265||1:05:17 PM||Крок анімації||11:05:17
266||1:05:17 PM||Крок анімації||11:05:17
267||1:05:17 PM||Крок анімації||11:05:17
268||1:05:17 PM||Крок анімації||11:05:17
269||1:05:17 PM||Крок анімації||11:05:17
270||1:05:17 PM||Крок анімації||11:05:17
271||1:05:17 PM||Крок анімації||11:05:17
272||1:05:17 PM||Крок анімації||11:05:17
273||1:05:17 PM||Крок анімації||11:05:17
274||1:05:17 PM||Крок анімації||11:05:17
275||1:05:17 PM||Крок анімації||11:05:17
276||1:05:17 PM||Крок анімації||11:05:17
277||1:05:17 PM||Великий квадрат торкнувся верхньої стінки||11:05:17
278||1:05:17 PM||Крок анімації||11:05:17
279||1:05:17 PM||Крок анімації||11:05:17
280||1:05:17 PM||Крок анімації||11:05:17
281||1:05:17 PM||Крок анімації||11:05:17
282||1:05:17 PM||Крок анімації||11:05:17
283||1:05:17 PM||Крок анімації||11:05:17
284||1:05:17 PM||Крок анімації||11:05:17
285||1:05:17 PM||Крок анімації||11:05:17
286||1:05:17 PM||Крок анімації||11:05:17
287||1:05:17 PM||Малий квадрат торкнувся верхньої стінки||11:05:17
288||1:05:17 PM||Крок анімації||11:05:17
289||1:05:17 PM||Крок анімації||11:05:17
290||1:05:17 PM||Крок анімації||11:05:17
291||1:05:17 PM||Крок анімації||11:05:17
292||1:05:17 PM||Крок анімації||11:05:17
293||1:05:17 PM||Крок анімації||11:05:17
294||1:05:17 PM||Крок анімації||11:05:17
295||1:05:17 PM||Крок анімації||11:05:17
296||1:05:17 PM||Крок анімації||11:05:17
297||1:05:17 PM||Крок анімації||11:05:17
298||1:05:18 PM||Крок анімації||11:05:18
299||1:05:18 PM||Крок анімації||11:05:18
300||1:05:18 PM||Крок анімації||11:05:18
301||1:05:18 PM||Крок анімації||11:05:18
302||1:05:18 PM||Крок анімації||11:05:18
303||1:05:18 PM||Крок анімації||11:05:18
304||1:05:18 PM||Крок анімації||11:05:18
305||1:05:18 PM||Крок анімації||11:05:18
306||1:05:18 PM||Крок анімації||11:05:18
307||1:05:18 PM||Крок анімації||11:05:18
308||1:05:18 PM||Крок анімації||11:05:18
309||1:05:18 PM||Крок анімації||11:05:18
310||1:05:18 PM||Крок анімації||11:05:18
311||1:05:18 PM||Крок анімації||11:05:18
312||1:05:18 PM||Крок анімації||11:05:18
313||1:05:18 PM||Крок анімації||11:05:18
315||1:05:18 PM||Крок анімації||11:05:18
314||1:05:18 PM||Малий квадрат торкнувся правої стінки||11:05:18
316||1:05:18 PM||Крок анімації||11:05:18
317||1:05:18 PM||Крок анімації||11:05:18
318||1:05:18 PM||Крок анімації||11:05:18
319||1:05:18 PM||Крок анімації||11:05:18
320||1:05:18 PM||Крок анімації||11:05:18
321||1:05:18 PM||Крок анімації||11:05:18
322||1:05:18 PM||Крок анімації||11:05:18
323||1:05:18 PM||Крок анімації||11:05:18
324||1:05:18 PM||Крок анімації||11:05:18
325||1:05:18 PM||Крок анімації||11:05:18
326||1:05:18 PM||Крок анімації||11:05:18
327||1:05:18 PM||Крок анімації||11:05:18
328||1:05:18 PM||Крок анімації||11:05:18
329||1:05:18 PM||Крок анімації||11:05:18
330||1:05:18 PM||Крок анімації||11:05:18
331||1:05:18 PM||Крок анімації||11:05:18
332||1:05:18 PM||Крок анімації||11:05:18
333||1:05:18 PM||Крок анімації||11:05:18
334||1:05:18 PM||Крок анімації||11:05:18
335||1:05:18 PM||Крок анімації||11:05:18
336||1:05:18 PM||Крок анімації||11:05:18
337||1:05:18 PM||Крок анімації||11:05:18
338||1:05:18 PM||Крок анімації||11:05:18
339||1:05:18 PM||Крок анімації||11:05:18
340||1:05:18 PM||Крок анімації||11:05:18
341||1:05:18 PM||Крок анімації||11:05:18
342||1:05:18 PM||Крок анімації||11:05:18
343||1:05:18 PM||Крок анімації||11:05:18
344||1:05:18 PM||Крок анімації||11:05:18
345||1:05:18 PM||Крок анімації||11:05:18
346||1:05:18 PM||Крок анімації||11:05:18
347||1:05:18 PM||Крок анімації||11:05:18
348||1:05:18 PM||Крок анімації||11:05:18
349||1:05:19 PM||Крок анімації||11:05:19
350||1:05:19 PM||Крок анімації||11:05:19
351||1:05:19 PM||Крок анімації||11:05:19
352||1:05:19 PM||Крок анімації||11:05:19
353||1:05:19 PM||Крок анімації||11:05:19
354||1:05:19 PM||Крок анімації||11:05:19
355||1:05:19 PM||Крок анімації||11:05:19
356||1:05:19 PM||Крок анімації||11:05:19
357||1:05:19 PM||Крок анімації||11:05:19
358||1:05:19 PM||Крок анімації||11:05:19
359||1:05:19 PM||Крок анімації||11:05:19
360||1:05:19 PM||Крок анімації||11:05:19
361||1:05:19 PM||Крок анімації||11:05:19
362||1:05:19 PM||Крок анімації||11:05:19
363||1:05:19 PM||Крок анімації||11:05:19
364||1:05:19 PM||Крок анімації||11:05:19
365||1:05:19 PM||Крок анімації||11:05:19
366||1:05:19 PM||Крок анімації||11:05:19
367||1:05:19 PM||Крок анімації||11:05:19
368||1:05:19 PM||Крок анімації||11:05:19
369||1:05:19 PM||Крок анімації||11:05:19
370||1:05:19 PM||Крок анімації||11:05:19
371||1:05:19 PM||Крок анімації||11:05:19
372||1:05:19 PM||Крок анімації||11:05:19
373||1:05:19 PM||Крок анімації||11:05:19
374||1:05:19 PM||Крок анімації||11:05:19
375||1:05:19 PM||Крок анімації||11:05:19
376||1:05:19 PM||Крок анімації||11:05:19
377||1:05:19 PM||Крок анімації||11:05:19
378||1:05:19 PM||Крок анімації||11:05:19
379||1:05:19 PM||Крок анімації||11:05:19
380||1:05:19 PM||Крок анімації||11:05:19
381||1:05:19 PM||Крок анімації||11:05:19
382||1:05:19 PM||Крок анімації||11:05:19
383||1:05:19 PM||Крок анімації||11:05:19
384||1:05:19 PM||Крок анімації||11:05:19
385||1:05:19 PM||Крок анімації||11:05:19
386||1:05:19 PM||Крок анімації||11:05:19
387||1:05:19 PM||Крок анімації||11:05:19
388||1:05:19 PM||Крок анімації||11:05:19
389||1:05:19 PM||Крок анімації||11:05:19
390||1:05:19 PM||Крок анімації||11:05:19
391||1:05:19 PM||Крок анімації||11:05:19
392||1:05:19 PM||Крок анімації||11:05:19
393||1:05:19 PM||Крок анімації||11:05:19
394||1:05:19 PM||Крок анімації||11:05:19
395||1:05:19 PM||Крок анімації||11:05:19
396||1:05:19 PM||Крок анімації||11:05:19
397||1:05:19 PM||Крок анімації||11:05:19
398||1:05:19 PM||Крок анімації||11:05:19
399||1:05:20 PM||Крок анімації||11:05:20
400||1:05:20 PM||Крок анімації||11:05:20
401||1:05:20 PM||Крок анімації||11:05:20
402||1:05:20 PM||Крок анімації||11:05:20
403||1:05:20 PM||Крок анімації||11:05:20
404||1:05:20 PM||Крок анімації||11:05:20
405||1:05:20 PM||Крок анімації||11:05:20
406||1:05:20 PM||Крок анімації||11:05:20
407||1:05:20 PM||Крок анімації||11:05:20
408||1:05:20 PM||Крок анімації||11:05:20
409||1:05:20 PM||Крок анімації||11:05:20
410||1:05:20 PM||Крок анімації||11:05:20
411||1:05:20 PM||Крок анімації||11:05:20
412||1:05:20 PM||Крок анімації||11:05:20
413||1:05:20 PM||Крок анімації||11:05:20
414||1:05:20 PM||Крок анімації||11:05:20
415||1:05:20 PM||Крок анімації||11:05:20
416||1:05:20 PM||Крок анімації||11:05:20
417||1:05:20 PM||Крок анімації||11:05:20
418||1:05:20 PM||Крок анімації||11:05:20
419||1:05:20 PM||Крок анімації||11:05:20
420||1:05:20 PM||Крок анімації||11:05:20
421||1:05:20 PM||Крок анімації||11:05:20
422||1:05:20 PM||Крок анімації||11:05:20
423||1:05:20 PM||Крок анімації||11:05:20
424||1:05:20 PM||Крок анімації||11:05:20
425||1:05:20 PM||Крок анімації||11:05:20
426||1:05:20 PM||Крок анімації||11:05:20
427||1:05:20 PM||Крок анімації||11:05:20
428||1:05:20 PM||Крок анімації||11:05:20
429||1:05:20 PM||Крок анімації||11:05:20
431||1:05:20 PM||Крок анімації||11:05:20
430||1:05:20 PM||Малий квадрат торкнувся нижньої стінки||11:05:20
432||1:05:20 PM||Крок анімації||11:05:20
433||1:05:20 PM||Крок анімації||11:05:20
434||1:05:20 PM||Крок анімації||11:05:20
435||1:05:20 PM||Крок анімації||11:05:20
436||1:05:20 PM||Крок анімації||11:05:20
437||1:05:20 PM||Крок анімації||11:05:20
438||1:05:20 PM||Крок анімації||11:05:20
439||1:05:20 PM||Крок анімації||11:05:20
440||1:05:20 PM||Крок анімації||11:05:20
441||1:05:20 PM||Крок анімації||11:05:20
442||1:05:20 PM||Крок анімації||11:05:20
443||1:05:20 PM||Крок анімації||11:05:20
444||1:05:20 PM||Крок анімації||11:05:20
445||1:05:20 PM||Крок анімації||11:05:20
446||1:05:20 PM||Крок анімації||11:05:20
447||1:05:20 PM||Крок анімації||11:05:20
448||1:05:21 PM||Крок анімації||11:05:21
449||1:05:21 PM||Крок анімації||11:05:21
450||1:05:21 PM||Крок анімації||11:05:21
451||1:05:21 PM||Крок анімації||11:05:21
452||1:05:21 PM||Крок анімації||11:05:21
453||1:05:21 PM||Крок анімації||11:05:21
454||1:05:21 PM||Крок анімації||11:05:21
455||1:05:21 PM||Крок анімації||11:05:21
456||1:05:21 PM||Крок анімації||11:05:21
457||1:05:21 PM||Крок анімації||11:05:21
458||1:05:21 PM||Крок анімації||11:05:21
459||1:05:21 PM||Крок анімації||11:05:21
460||1:05:21 PM||Крок анімації||11:05:21
461||1:05:21 PM||Крок анімації||11:05:21
462||1:05:21 PM||Крок анімації||11:05:21
463||1:05:21 PM||Крок анімації||11:05:21
464||1:05:21 PM||Крок анімації||11:05:21
465||1:05:21 PM||Крок анімації||11:05:21
468||1:05:21 PM||Крок анімації||11:05:21
466||1:05:21 PM||Крок анімації||11:05:21
467||1:05:21 PM||Крок анімації||11:05:21
469||1:05:21 PM||Крок анімації||11:05:21
471||1:05:21 PM||Крок анімації||11:05:21
470||1:05:21 PM||Крок анімації||11:05:21
472||1:05:21 PM||Крок анімації||11:05:21
474||1:05:21 PM||Крок анімації||11:05:21
475||1:05:21 PM||Крок анімації||11:05:21
473||1:05:21 PM||Крок анімації||11:05:21
476||1:05:21 PM||Крок анімації||11:05:21
477||1:05:21 PM||Крок анімації||11:05:21
478||1:05:21 PM||Крок анімації||11:05:21
480||1:05:21 PM||Крок анімації||11:05:21
479||1:05:21 PM||Крок анімації||11:05:21
483||1:05:21 PM||Крок анімації||11:05:21
481||1:05:21 PM||Крок анімації||11:05:21
482||1:05:21 PM||Крок анімації||11:05:21
484||1:05:21 PM||Крок анімації||11:05:21
485||1:05:21 PM||Крок анімації||11:05:21
486||1:05:21 PM||Крок анімації||11:05:21
487||1:05:21 PM||Крок анімації||11:05:21
489||1:05:21 PM||Крок анімації||11:05:21
488||1:05:21 PM||Крок анімації||11:05:21
490||1:05:21 PM||Крок анімації||11:05:21
491||1:05:21 PM||Крок анімації||11:05:21
492||1:05:21 PM||Крок анімації||11:05:21
493||1:05:21 PM||Крок анімації||11:05:21
494||1:05:21 PM||Крок анімації||11:05:21
495||1:05:21 PM||Крок анімації||11:05:21
496||1:05:21 PM||Крок анімації||11:05:21
497||1:05:21 PM||Крок анімації||11:05:21
498||1:05:22 PM||Крок анімації||11:05:22
499||1:05:22 PM||Крок анімації||11:05:22
500||1:05:22 PM||Крок анімації||11:05:22
506||1:05:22 PM||Крок анімації||11:05:22
505||1:05:22 PM||Крок анімації||11:05:22
504||1:05:22 PM||Крок анімації||11:05:22
503||1:05:22 PM||Крок анімації||11:05:22
502||1:05:22 PM||Крок анімації||11:05:22
501||1:05:22 PM||Крок анімації||11:05:22
507||1:05:22 PM||Крок анімації||11:05:22
508||1:05:22 PM||Крок анімації||11:05:22
509||1:05:22 PM||Крок анімації||11:05:22
510||1:05:22 PM||Крок анімації||11:05:22
511||1:05:22 PM||Крок анімації||11:05:22
512||1:05:22 PM||Крок анімації||11:05:22
513||1:05:22 PM||Крок анімації||11:05:22
514||1:05:22 PM||Крок анімації||11:05:22
515||1:05:22 PM||Крок анімації||11:05:22
516||1:05:22 PM||Крок анімації||11:05:22
517||1:05:22 PM||Крок анімації||11:05:22
518||1:05:22 PM||Крок анімації||11:05:22
519||1:05:22 PM||Крок анімації||11:05:22
520||1:05:22 PM||Крок анімації||11:05:22
521||1:05:22 PM||Крок анімації||11:05:22
522||1:05:22 PM||Крок анімації||11:05:22
523||1:05:22 PM||Крок анімації||11:05:22
524||1:05:22 PM||Крок анімації||11:05:22
525||1:05:22 PM||Крок анімації||11:05:22
526||1:05:22 PM||Крок анімації||11:05:22
527||1:05:22 PM||Крок анімації||11:05:22
528||1:05:22 PM||Крок анімації||11:05:22
529||1:05:22 PM||Крок анімації||11:05:22
530||1:05:22 PM||Крок анімації||11:05:22
531||1:05:22 PM||Крок анімації||11:05:22
532||1:05:22 PM||Крок анімації||11:05:22
533||1:05:22 PM||Крок анімації||11:05:22
534||1:05:22 PM||Крок анімації||11:05:22
535||1:05:22 PM||Крок анімації||11:05:22
536||1:05:22 PM||Крок анімації||11:05:22
537||1:05:22 PM||Крок анімації||11:05:22
538||1:05:22 PM||Крок анімації||11:05:22
539||1:05:22 PM||Крок анімації||11:05:22
540||1:05:22 PM||Крок анімації||11:05:22
541||1:05:22 PM||Крок анімації||11:05:22
542||1:05:22 PM||Крок анімації||11:05:22
543||1:05:22 PM||Крок анімації||11:05:22
544||1:05:22 PM||Крок анімації||11:05:22
545||1:05:23 PM||Крок анімації||11:05:23
546||1:05:23 PM||Крок анімації||11:05:23
547||1:05:23 PM||Крок анімації||11:05:23
548||1:05:23 PM||Крок анімації||11:05:23
549||1:05:23 PM||Крок анімації||11:05:23
550||1:05:23 PM||Крок анімації||11:05:23
551||1:05:23 PM||Крок анімації||11:05:23
552||1:05:23 PM||Крок анімації||11:05:23
555||1:05:23 PM||Крок анімації||11:05:23
553||1:05:23 PM||Великий квадрат торкнувся нижньої стінки||11:05:23
554||1:05:23 PM||Крок анімації||11:05:23
556||1:05:23 PM||Крок анімації||11:05:23
557||1:05:23 PM||Крок анімації||11:05:23
558||1:05:23 PM||Крок анімації||11:05:23
559||1:05:23 PM||Крок анімації||11:05:23
560||1:05:23 PM||Крок анімації||11:05:23
561||1:05:23 PM||Крок анімації||11:05:23
562||1:05:23 PM||Крок анімації||11:05:23
563||1:05:23 PM||Крок анімації||11:05:23
564||1:05:23 PM||Крок анімації||11:05:23
565||1:05:23 PM||Крок анімації||11:05:23
566||1:05:23 PM||Крок анімації||11:05:23
567||1:05:23 PM||Крок анімації||11:05:23
568||1:05:23 PM||Крок анімації||11:05:23
569||1:05:23 PM||Крок анімації||11:05:23
570||1:05:23 PM||Крок анімації||11:05:23
571||1:05:23 PM||Крок анімації||11:05:23
572||1:05:23 PM||Крок анімації||11:05:23
573||1:05:23 PM||Малий квадрат торкнувся верхньої стінки||11:05:23
574||1:05:23 PM||Крок анімації||11:05:23
575||1:05:23 PM||Крок анімації||11:05:23
576||1:05:23 PM||Крок анімації||11:05:23
577||1:05:23 PM||Крок анімації||11:05:23
578||1:05:23 PM||Крок анімації||11:05:23
579||1:05:23 PM||Крок анімації||11:05:23
